,Country,Year,Life expectancy,Children out of primary school,Deaths(HIV/AIDS),Incidence(HIV/AIDS),Prevalence(HIV/AIDS),Disability-Adjusted Life Years,Maternal mortality,Child mortality
2149,ESP,2009,81.638,1370,1101.6147608597753,3673.56686471,22957.760066100003,18247.19398024878,5.0,0.4
2150,ESP,2010,81.9,1785,1052.2048814096047,3694.66005939,23215.794127800003,17963.037476578695,5.0,0.38
2151,ESP,2011,82.149,1223,961.0403139448156,3825.75081082,23431.7853403,17822.881337497038,5.0,0.37
2152,ESP,2012,82.384,3127,870.9690863884377,4075.77941945,23629.2939909,17614.829803187084,5.0,0.36
2153,ESP,2013,82.601,6223,759.3884510013892,4427.1283111,23767.605325,17344.045319605746,5.0,0.35
2154,ESP,2014,82.801,7383,685.0458084098385,4866.20546316,23861.126213900003,17266.62461688898,5.0,0.34
2155,ESP,2015,82.981,9277,659.4114031861005,5375.11793647,23956.3465266,17284.568846128233,5.0,0.34
2156,LKA,2001,72.233,1967,91.73070025944122,98.9583295122,107.663962515,30331.58783290372,47.0,1.59
2157,LKA,2002,73.085,1255,93.3873563199174,103.223757433,107.597598497,28687.592668077094,45.0,1.55
2158,LKA,2003,73.799,6193,94.18384804829512,108.474927943,107.098828886,28409.777171949117,46.0,1.5300000000000002
2159,LKA,2004,74.337,51040,93.69241640412832,113.64255592,106.50251371500002,37325.92165889269,44.0,2.93
2160,LKA,2005,74.695,45427,90.35097757712728,117.757693767,106.328248019,28502.79937123788,43.0,1.4300000000000002
2161,LKA,2006,74.904,54462,86.20781494945538,121.324665071,107.68262749800002,27764.199838833712,42.0,1.36
2162,LKA,2007,75.037,61528,82.91321545098651,125.444652779,110.843488128,27112.071361779894,39.0,1.29
2163,LKA,2008,75.157,76994,79.36152614503588,130.134369971,115.123919177,28648.533195807104,38.0,1.22
2164,LKA,2009,75.286,115909,76.27123631909889,135.571724829,119.910899767,28609.97662762608,36.0,1.17
2165,LKA,2010,75.439,89067,74.09312313252033,141.979600947,124.601014113,27158.45259107914,35.0,1.12
2166,LKA,2011,75.614,87520,78.66474538336726,151.44627045,130.568230226,24926.94031574859,33.0,1.09
2167,LKA,2012,75.796,83509,81.80669736606922,165.604683464,139.422896256,24564.10308379816,32.0,1.05
2168,LKA,2013,75.974,61328,79.67161758197881,183.845775045,150.774996749,24004.2626184893,32.0,1.02
2169,LKA,2014,76.147,45261,74.38034159979837,205.815293153,164.354481956,24062.06611872053,31.0,0.99
2170,LKA,2015,76.316,16394,69.92323006580193,231.141307467,179.851292279,23395.13601104089,30.0,0.96
2171,SDN,2011,63.171,2363794,4864.915198093065,9649.52669324,7601.974989720001,44789.3966210419,339.0,7.470000000000001
2172,SDN,2012,63.542,2621101,5098.528005481159,9499.47504253,7831.985531329999,43816.48260043546,330.0,7.28
2173,SDN,2013,63.875,2618997,5312.5343803237765,9199.16707836,8046.748357100001,43080.7200538542,325.0,7.090000000000001
2174,SDN,2014,64.169,2652400,5497.484196294166,8761.87274493,8245.2483826,42128.21331812428,318.0,6.9
2175,SDN,2015,64.429,2657780,5658.31234264564,8173.35596855,8408.23419653,40933.07202070088,311.0,6.71
2176,SUR,2005,68.877,10878,157.7008345045867,191.746284735,276.574961619,37620.713044673495,223.0,2.83
2177,SUR,2006,69.227,9674,147.30759892513962,191.469698365,284.980100447,36957.190383372814,218.0,2.7300000000000004
2178,SUR,2007,69.579,10829,134.7487935180318,194.076266808,289.396803176,36158.67153425343,217.0,2.6500000000000004
2179,SUR,2008,69.91,7120,119.5175179799406,197.81419125,291.77436367300004,35681.200571289744,194.0,2.5700000000000003
2180,SUR,2009,70.209,5169,114.81671944605972,201.785145284,295.054492854,34787.646540918606,177.0,2.4800000000000004
2181,SUR,2010,70.465,6263,120.50008898622748,203.58659561,300.699594401,34507.99085469037,169.0,2.41
2182,SUR,2011,70.676,7418,110.625268207188,206.34674336,310.640577547,33856.73278164322,157.0,2.33
2183,SUR,2012,70.851,7124,108.24631771682792,207.587973138,319.26323941100003,33358.79144856339,155.0,2.27
2184,SUR,2013,71.002,7399,98.83526391132855,208.810007442,328.24339931300005,33105.63911319324,162.0,2.19
2185,SUR,2014,71.133,7665,115.45356988547724,208.584546048,336.40187348700005,33061.99714199322,158.0,2.1300000000000003
2186,SUR,2015,71.249,6595,106.07583064334855,208.238238386,345.025092732,33074.77719166976,155.0,2.06
2187,SWE,1990,77.637,2814,69.89181191945967,1251.63975592,177.22196235500002,22924.7761744741,8.0,0.7000000000000001
2188,SWE,1991,77.845,1601,83.83627624343497,984.223425469,196.504567547,22849.46052360024,7.0,0.66
2189,SWE,1992,78.063,939,89.58702521513901,741.040357795,211.920960542,22290.4680191554,7.0,0.6200000000000001
2190,SWE,1993,78.288,2150,97.51172696491328,540.7046782,223.150398536,22003.875881227803,7.0,0.5700000000000001
2191,SWE,1994,78.517,611,122.8414869027791,403.166556045,230.271552471,21672.98162173099,7.0,0.52
2192,SWE,1995,78.743,7176,140.87850889954575,346.958977583,232.822734893,21270.998709821248,6.0,0.48
2193,SWE,1996,78.963,1254,117.39458568477998,347.502537114,233.184639355,21019.349538628685,6.0,0.45
2194,SWE,1997,79.171,1131,55.15590449070952,362.479996761,233.455953715,20762.177311066465,6.0,0.43
2195,SWE,1999,79.551,1596,35.10785995995288,408.674894302,234.908523009,20540.250477134545,6.0,0.41
2196,SWE,2000,79.725,2563,34.128324519355175,426.643974744,236.809070341,20342.47494199358,5.0,0.41
2197,SWE,2001,79.893,1971,43.94362933276054,441.407586704,240.127238395,20282.297182506743,5.0,0.41
2198,SWE,2002,80.061,1924,35.61036786847619,458.947030953,244.39326549000003,20049.020002390043,5.0,0.4
2199,SWE,2003,80.234,5057,34.07499921972609,475.681503386,248.92455545,19887.181674764783,5.0,0.39
2200,SWE,2004,80.411,20639,29.15709704374642,487.78108345,253.483723642,19953.59779260103,6.0,0.37
2201,SWE,2005,80.594,30171,32.558246253036174,493.0,257.47198604700003,19525.586941203917,5.0,0.36
2202,SWE,2006,80.782,30933,26.04954905593341,487.821274545,261.34024800000003,19381.772523680324,5.0,0.35
2203,SWE,2007,80.97,21958,36.36854363847937,475.216877095,266.249433401,19271.489899027056,5.0,0.33
2204,SWE,2008,81.157,7755,24.21500562030184,461.060448171,273.04810607200005,19160.646094416337,5.0,0.32
2205,SWE,2009,81.339,2088,32.60077491933961,449.414221155,282.79316819900004,19082.29636362777,5.0,0.31
2206,SWE,2010,81.514,2051,25.397353577478984,447.0,296.424571539,18776.036628705784,4.0,0.3
2207,SWE,2011,81.679,1649,32.62683557218638,454.175192014,312.485517206,18662.896589773005,4.0,0.3
2208,SWE,2012,81.834,921,25.374617206826027,467.361457765,328.75236504400004,18571.61242488631,4.0,0.3
2209,SWE,2013,81.98,253,21.42596104218295,487.194042461,345.287727172,18499.075940515297,4.0,0.29
2210,SWE,2014,82.118,429,17.9236027515421,512.762084864,361.896067004,18327.949719733457,4.0,0.29
2211,SWE,2015,82.251,17,25.47780940535646,544.634127024,378.568384898,18263.57588892778,4.0,0.29
2212,CHE,1990,77.568,72350,176.19042117377924,1808.55133534,861.16645011,23588.47507459353,8.0,0.82
2213,CHE,1991,77.721,69480,200.70252251201083,1882.71136869,1019.15952696,23559.444062730523,8.0,0.78
2214,CHE,1992,77.889,70739,230.4853435862956,1912.71983256,1130.46484058,23227.20955600259,8.0,0.75
2215,CHE,1993,78.079,75972,269.6424179990515,1907.64852286,1201.10271715,22775.155106719634,8.0,0.71
2216,CHE,1994,78.296,81604,326.44250404146027,1875.72111636,1236.31867565,22593.576169734457,8.0,0.67
2217,CHE,1995,78.537,51876,621.3862968131293,1824.14042068,1240.7867505800002,22435.49778994421,8.0,0.6400000000000001
2218,CHE,1996,78.796,43081,454.6180695884214,1658.96644292,1245.9620393900002,21721.4323259958,8.0,0.61
2219,CHE,1999,79.597,659,165.91431685327183,705.778558802,1373.59383234,20864.680801182243,7.0,0.5700000000000001
2220,CHE,2000,79.858,1700,151.7999148754446,577.073533517,1424.54876669,20832.696311189677,7.0,0.5599999999999999
2221,CHE,2001,80.118,2403,136.68364716778694,570.074067728,1467.11390197,20484.30898774275,7.0,0.55
2222,CHE,2002,80.378,2525,114.0967293142302,574.398672185,1506.34068709,20189.842617632363,7.0,0.54
2223,CHE,2003,80.641,2716,105.17738349167416,584.716373934,1547.63970464,19944.924999110965,6.0,0.53
2224,CHE,2004,80.905,3084,89.50402313536614,596.219729363,1594.68268241,19570.636302556773,6.0,0.52
2225,CHE,2009,82.077,2566,49.53399936131939,588.092764676,1808.14957984,18584.42077395951,6.0,0.4599999999999999
2226,CHE,2010,82.269,2277,47.90008368145631,588.35118331,1849.0578443900004,18305.13396497537,6.0,0.45
2227,CHE,2011,82.45,1662,41.72527035918001,593.382445043,1894.4635677,18061.232951894235,6.0,0.45
2228,CHE,2012,82.626,1820,49.22743453700195,600.138005992,1939.89125636,17972.865124324948,6.0,0.44
2229,CHE,2013,82.799,992,37.597961708449965,608.438450664,1985.66524797,17872.22546082645,5.0,0.43
2230,CHE,2014,82.971,902,38.91694759539704,617.923697242,2031.70073903,17629.61339547308,5.0,0.42
2231,CHE,2015,83.142,794,31.951278706561983,628.7995102,2078.15884426,17485.394463040226,5.0,0.41
2232,SYR,1990,70.553,117989,6.46172449803868,14.9259312144,7.65923041188,38492.97898310254,123.0,3.71
2233,SYR,1991,70.871,97350,7.212667651985824,17.2276780989,8.67328510769,38254.73092956688,114.0,3.5500000000000003
2234,SYR,1992,71.167,90241,8.07537676398535,19.4760109681,9.74925500293,38025.270892017696,106.0,3.39
2235,SYR,1993,71.444,91075,8.925163245557409,21.5630887495,10.866374359300002,36926.9183419781,99.0,3.24
2236,SYR,1994,71.708,87205,9.85449946490346,23.3639733233,11.992942975600002,36371.39873635539,94.0,3.1
2237,SYR,1995,71.961,87730,10.815895506152383,24.8143648442,13.1197413677,35748.04030774912,89.0,2.9600000000000004
2238,SYR,1996,72.205,91055,11.891070062779145,25.8597568971,14.3393953175,35045.63648663229,85.0,2.83
2239,SYR,1997,72.439,112514,13.029131581458463,26.5761025379,15.693037686700002,34452.49255643968,82.0,2.7
2240,SYR,1998,72.664,87391,14.174938499206464,27.0679524127,17.068546696600002,33805.172173985375,80.0,2.58
2241,SYR,1999,72.882,89620,15.366310724177978,27.5317152273,18.3531358333,32803.08325878001,77.0,2.4600000000000004
2242,SYR,2000,73.11,81183,16.574431400740735,28.211864478,19.427712164200003,31497.191243456808,73.0,2.3600000000000003
2243,SYR,2001,73.371,63896,17.823366718016608,28.7674388939,20.308200738400004,30269.029674676312,70.0,2.25
2244,SYR,2002,73.663,59676,19.254363185566334,28.9992659025,21.172960707100003,29569.83312637086,67.0,2.16
2245,SYR,2003,73.967,28670,20.412101782878167,29.3026297952,22.103303687600004,28050.44514298196,64.0,2.07
2246,SYR,2004,74.25,18224,20.55222842119096,29.9228679226,23.1675048819,27626.84971179685,61.0,1.98
2247,SYR,2005,74.43,15107,21.29785997015882,31.9571710486,24.9993145301,27106.16998140522,58.0,1.9
2248,SYR,2006,74.412,15506,22.71217889485772,37.3122748896,28.4676225245,26738.04768172703,55.0,1.82
2249,SYR,2007,74.152,15119,22.456694759290023,43.8292326651,32.2222414245,26426.093828591944,53.0,1.75
2250,SYR,2008,73.647,15050,22.402063663785466,49.9657018654,35.6926588943,26663.425980282285,51.0,1.69
2251,SYR,2009,72.938,17353,22.49680542941364,55.9509246128,39.466429705,26305.45905740408,49.0,1.64
2252,SYR,2010,72.108,21842,21.96321617565649,59.1841335866,42.3373629292,26142.57037585593,49.0,1.63
2253,SYR,2013,70.049,523049,18.85280228860187,49.3686510646,41.8928144293,41912.9478011384,60.0,2.0165
2254,TJK,2000,61.974,24247,71.4843358460944,171.774746309,124.593643586,41238.78836477529,68.0,9.27
2255,TJK,2001,62.807,27312,80.66213165351974,170.807030555,129.621541437,40579.01104057024,69.0,8.620000000000001
2256,TJK,2002,63.653,15221,89.4454508987753,165.213210476,134.482869115,39722.51843309057,58.0,7.990000000000001
2257,TJK,2003,64.496,15070,97.41063697516756,158.040072941,139.14934206400002,38903.38552825472,48.0,7.41
2258,TJK,2004,65.314,13117,104.58486944476496,152.766359524,143.876631562,38266.19235825464,46.0,6.9
2259,TJK,2005,66.08,11694,110.93508267101784,153.366962592,148.835634063,38018.70427001221,46.0,6.470000000000001
2260,TJK,2006,66.771,13834,114.41162455909765,164.283780957,154.77512298,37503.67719376017,39.0,6.120000000000001
2261,TJK,2007,67.382,11175,115.47668762548112,185.013485329,162.296353447,37196.52672206307,38.0,5.84
2262,TJK,2008,67.911,10862,115.59569632208782,212.314555958,170.94882873300003,36842.84328300129,37.0,5.6000000000000005
2263,TJK,2009,68.36,9264,113.87083267201452,242.393452729,180.271584723,36546.7904077396,37.0,5.420000000000001
2264,TJK,2010,68.736,7997,113.57493354642132,271.051433711,189.833095405,36441.64343022373,35.0,5.24
2265,TJK,2011,69.055,8812,104.47561970294208,299.638556621,203.073918681,36234.7527687366,35.0,5.08
2266,TJK,2012,69.34,5662,87.02259392073218,333.192357084,223.976363814,36030.88524691325,34.0,4.920000000000001
2267,TJK,2013,69.609,5206,79.96393916083453,371.564062343,252.280251518,35881.42848612695,34.0,4.760000000000001
2268,TJK,2014,69.874,9406,68.22024232004286,415.2731444,287.787024828,35816.831620634795,33.0,4.6000000000000005
2269,TJK,2015,70.137,13296,54.47092551386753,464.315433576,330.265531515,35751.67348720316,32.0,4.45
2270,TZA,1990,50.206,2296785,33028.14781820229,185298.875652,82684.7353609,76664.68660364785,997.0,17.87
2271,TZA,1991,49.978,2404931,42710.9702355941,180158.908129,95281.790182,77986.25206471115,996.0,17.62
2272,TZA,1992,49.743,2481287,52909.44966441371,175177.429393,107430.889297,79723.29615111835,998.0,17.36
2273,TZA,1993,49.529,2607013,63290.27977113336,170614.511347,118729.005617,80920.52484277486,995.0,17.080000000000002
2274,TZA,1994,49.365,2757719,73458.45155986003,166795.710699,128713.401197,82316.14951997867,979.0,16.76
2275,TZA,1995,49.287,2844419,83159.4440478742,163960.704593,136827.428681,83157.7313525399,961.0,16.39
2276,TZA,1996,49.329,2914465,91835.2891979839,162201.567895,143190.07657600002,83610.21985961277,944.0,15.95
2277,TZA,1997,49.503,2965410,99166.20148009056,161287.058773,148689.494316,83685.70781370484,924.0,15.41
2278,TZA,1998,49.809,3069521,105554.49164891,160551.67183,153402.146881,83004.33943917356,900.0,14.76
2279,TZA,1999,50.248,3115400,111056.0156384825,159278.998614,157411.23969800002,81897.90157311491,870.0,14.01
2280,TZA,2000,50.801,2955790,115782.43424922146,156576.159002,160800.20361800003,80219.43244836268,842.0,13.18
2281,TZA,2001,51.444,2732287,119483.59559887229,150481.611839,163161.46593200002,78234.24568553868,813.0,12.31
2282,TZA,2002,52.142,1798614,122001.74941656856,140649.089397,164408.656524,76226.5837983656,777.0,11.47
2283,TZA,2003,52.866,1256066,123745.90693415517,128691.605167,164628.35995800002,74079.38114592881,747.0,10.68
2284,TZA,2004,53.602,965078,124796.79207595742,116489.303867,163965.34071800002,72051.68790040983,717.0,9.98
2285,TZA,2005,54.349,645664,124594.56217958784,105967.377445,162569.154348,70029.50408181237,687.0,9.37
2286,TZA,2006,55.119,226064,121830.39928340184,95675.6814837,159585.97092300002,67856.50991422258,652.0,8.85
2287,TZA,2008,56.777,69235,106336.51355870448,72219.7693827,149179.63088100002,62573.76428796793,566.0,7.920000000000001
2288,TZA,2010,58.584,604441,91453.37090020216,56959.8962232,139773.050354,58210.851324852,514.0,7.190000000000001
2289,TZA,2012,60.47,1100928,71279.22562006983,51470.8458848,134655.111953,53416.224738911296,464.0,6.58
2290,TZA,2013,61.398,1370468,58747.19447697293,49250.9890988,132819.320638,50963.96993034121,438.0,6.34
2291,TZA,2014,62.288,1580287,45822.8580006197,47752.9115,131635.196043,48658.29943811892,418.0,6.09
2292,THA,2006,72.499,62039,22127.339242088507,35438.0985041,41700.608947700006,27463.22311577977,24.0,1.74
2293,THA,2007,72.916,84459,19648.503809213016,35246.3992013,43108.4747836,26631.5597035994,24.0,1.67
2294,THA,2008,73.341,112921,18179.143668256194,34601.6596853,44785.2467716,25887.688993809315,24.0,1.6
2295,THA,2009,73.766,93542,18126.17297780829,33776.4235108,46555.11689410001,25172.615253870303,23.0,1.54
2296,TLS,2008,66.276,28132,213.30627828783489,284.392777484,270.832518068,38951.57307781886,387.0,6.890000000000001
2297,TLS,2009,66.796,18095,214.68051626591372,273.809835426,269.339517648,38020.36461165235,350.0,6.550000000000001
2298,TLS,2010,67.186,18532,217.3023594615408,268.635100074,268.748737423,37198.41534600528,317.0,6.260000000000001
2299,TLS,2011,67.477,13555,220.17700442767853,267.074813668,268.308501206,36496.41421257341,289.0,6.0
2300,TLS,2012,67.72,16660,221.6202140181634,264.669655254,266.921477306,35892.42286080923,267.0,5.760000000000001
2301,TLS,2013,67.953,14821,222.5441555831006,261.810089032,264.691477827,35499.311628307616,248.0,5.550000000000001
2302,TLS,2014,68.197,13248,222.4503814928628,258.668319799,261.67381105600003,35425.96808137045,231.0,5.3500000000000005
2303,TLS,2015,68.459,10486,222.7730934515193,255.105163021,257.818328962,35344.59577513962,215.0,5.16
2304,TGO,1990,55.887,229636,415.5654620499076,5233.42727459,1206.4528916200002,69584.51398658278,568.0,14.480000000000002
2305,TGO,1991,55.872,218542,633.372897649377,7521.22381342,1937.30978711,69195.70111359844,573.0,14.27
2306,TGO,1994,55.147,261365,1799.731254192144,13502.2533016,4481.3084665900005,69362.34619674212,566.0,13.630000000000004
2307,TGO,1995,54.757,201771,2395.3925250753878,14614.9240057,5419.98210211,69508.03694870528,563.0,13.39
2308,TGO,1996,54.36,148438,3093.502628245271,15381.5764394,6543.684614500001,69942.48553832594,556.0,13.12
2309,TGO,1997,54.001,167005,3883.374311297736,16131.8373558,7901.20283893,70873.97102377586,541.0,12.840000000000002
2310,TGO,1999,53.547,88372,5685.494520465768,17393.239618,10598.3304586,71192.52778831217,505.0,12.240000000000002
2311,TGO,2000,53.491,99704,6644.375110008004,17786.1925241,11512.6205332,71556.42843716253,491.0,11.93
2312,TGO,2001,53.554,77663,7589.104028349115,17503.1321394,12159.1827109,71903.09602828493,474.0,11.61
2313,TGO,2002,53.71,73039,8469.415414027,16323.2819025,12786.2065591,71583.97579690114,459.0,11.29
2314,TGO,2003,53.938,73547,9242.19503216134,14616.1244837,13369.0124889,71470.21147252449,446.0,10.990000000000002
2315,TGO,2004,54.234,66952,9853.51074885165,12804.9892238,13879.9872197,70608.81322988913,434.0,10.69
2316,TGO,2005,54.602,65734,10214.01244037324,11371.3928045,14288.1859681,70354.07863466092,427.0,10.39
2317,TGO,2006,55.052,59560,10418.131377589118,10182.0591973,14424.453632600002,68657.72115835822,427.0,10.11
2318,TGO,2007,55.581,89071,10546.833911188554,8853.83049897,14222.4007999,67744.77152529695,416.0,9.83
2319,TGO,2008,56.178,82350,10464.702539710765,7552.18894846,13814.3209892,66510.96678583136,402.0,9.56
2320,TGO,2014,59.58,89412,6370.994025643982,4291.62127899,11793.751901800002,54938.00190984425,378.0,8.040000000000001
2321,TGO,2015,59.927,69596,5760.755927562112,4017.64394183,11410.2647389,53078.73906867433,368.0,7.800000000000001
2322,TON,1990,68.935,1188,0.227716004885263,1.4975316472,0.617118745103,35503.20732578327,75.0,2.18
2323,TON,1993,69.223,1135,0.470614164020635,1.4582663763,0.825518871495,34646.97579789432,89.0,1.97
2324,TON,1998,69.535,873,0.7843323212862658,1.36798645648,1.02898077265,34130.82174786365,102.0,1.8
2325,TON,1999,69.601,995,0.8297474064159325,1.35309981382,1.0612543907,34156.67707645046,100.0,1.77
2326,TON,2001,69.725,146,0.9077383044978462,1.39561500133,1.11306805927,34093.0885473702,94.0,1.72
2327,TON,2004,69.822,290,0.9961684037533364,1.60017606732,1.18633692594,33942.88307362193,110.0,1.66
2328,TON,2005,69.836,181,1.020895849798103,1.656567783,1.2101378670600005,33761.50565207346,114.0,1.65
