country,year,adj_enrollment,out_school_percentage,out_school,first_grade_percentage,overage_percentage,grade_5_percentage,last_grade,completion_rate,pupils,repeater_percentage,enrollment_gross_percentage,enrollment_net_percentage
AGO,2011,81.59927,18.4007301330566,773837.0,156.76825,23.23049,,,46.1871490478516,5026803.0,10.29738,119.530143737793,78.02393
AGO,2012,,,,,,,,,,,,
AGO,2013,,,,,,,,,,,,
AGO,2014,,,,,,,,,,,,
AGO,2015,,,,,,,,,5620915.0,,113.477958679199,
AGO,2016,,,,,,,,,,,,
AGO,2017,,,,,,,,,,,,
AGO,2018,,,,,,,,,,,,
AGO,2019,,,,,,,,,,,,
AGO,2020,,,,,,,,,,,,
ALB,2000,95.38335,4.61665010452271,12550.0,99.64106,8.45793,,89.6113815307617,96.5826873779297,283249.0,3.93223,104.196189880371,95.38335
ALB,2001,93.86551,6.13449001312256,16338.0,100.86266,8.83956,,,96.3939437866211,274233.0,4.05239,102.96736907959,93.86551
ALB,2002,,,,,,,,,263603.0,,101.411506652832,
ALB,2003,91.69871,8.30128955841064,20987.0,99.0519,8.30601,,89.9289779663086,94.4481735229492,252829.0,2.81416,100.005142211914,91.69871
ALB,2004,90.92345,9.0765495300293,22233.0,96.76905,7.38917,,,93.4377975463867,240487.0,2.23588,98.1780014038086,90.92345
ALB,2005,,,,97.47824,,,,,237975.0,,100.676040649414,
ALB,2006,,,,94.867,,,93.9336776733398,,222402.0,,97.8757095336914,
ALB,2007,,,,97.45695,,,93.4374771118164,96.1924133300781,210125.0,1.3492,96.3456268310547,
ALB,2008,86.78701,11.1017303466797,23142.0,99.98346,9.11137,92.1695327758789,93.7623977661133,92.3935928344727,199454.0,1.19576,95.682502746582,86.78701
ALB,2009,85.34118,12.94225025177,32820.0,86.52737,8.13504,95.2287063598633,95.2287063598633,91.0514907836914,236102.0,1.37017,93.1045608520508,85.34118
ALB,2010,85.95611,12.3639898300171,29727.0,98.08922,7.97087,97.8643569946289,97.8643569946289,88.8362426757813,224781.0,0.9685,93.4904708862305,85.95611
ALB,2011,86.99052,10.9724397659302,24907.0,97.7791,8.21154,98.7833709716797,98.7833709716797,92.9826583862305,215660.0,0.87221,95.0060806274414,86.99052
ALB,2012,89.53195,7.7792501449585,16471.0,101.7773,8.02306,98.6670379638672,98.6670379638672,98.6721267700195,206617.0,0.79664,97.5851287841797,89.53195
ALB,2013,95.41897,4.58102989196777,9113.0,106.80678,7.87141,98.712532043457,98.712532043457,89.539176940918,198897.0,0.74461,99.9839096069336,91.90565
ALB,2014,97.59204,2.40795993804932,4527.0,107.6333,6.56295,95.7201309204102,95.7201309204102,100.984718322754,195720.0,0.73319,104.108039855957,93.78369
ALB,2015,97.79873,2.20127010345459,3929.0,111.0067,6.94056,88.8438262939453,88.8438262939453,98.8615875244141,188371.0,0.84089,105.542976379395,94.17835
ALB,2016,97.65542,2.34457993507385,3988.0,109.28381,6.53917,93.1785430908203,93.1785430908203,99.8815536499023,179564.0,0.76519,105.553863525391,94.05692
ALB,2017,97.77841,2.22159004211426,3628.0,111.50482,6.14233,92.4020919799805,92.4020919799805,101.983703613281,174836.0,0.92544,107.046600341797,95.53947
ALB,2018,97.44221,2.55779004096985,4085.0,109.09234,6.58079,89.0461807250977,89.0461807250977,101.537857055664,170861.0,0.84806,106.993423461914,94.52966
ALB,2019,,2.10688996315002,3359.0,,,89.4376220703125,89.4376220703125,103.322746276855,167104.0,,104.81273651123,
ALB,2020,,3.84192991256714,6221.0,,,,,100.732406616211,162170.0,,100.151916503906,
AND,2000,,,,,,,,,,,,
AND,2001,,,,,,,,,,,,
AND,2002,,,,,,,,,4108.0,0.0,,
AND,2003,,,,,,,,,4142.0,0.0,,
AND,2004,,,,,,,,,4264.0,0.0,,
AND,2005,,,,,,,,,4085.0,0.0,,
AND,2006,,,,,,97.7819595336914,,,4332.0,0.0,,
AND,2007,,,,,,95.8364334106445,,,4427.0,2.93653,,
AND,2008,,,,,,94.7837066650391,,,4492.0,2.82725,,
AND,2009,,,,,,94.3299331665039,,,4474.0,2.45865,,
AND,2010,,,,,,91.6359405517578,,,4367.0,2.4273,,
AND,2011,,,,,,93.9323883056641,,,4263.0,2.01736,,
AND,2012,,,,,,95.0249710083008,,,4130.0,2.32446,,
AND,2013,,,,,,98.1642227172852,70.6505889892578,,4068.0,2.04031,,
AND,2014,,,,,8.09348,97.2496719360352,71.2311172485352,,4065.0,1.42681,,
AND,2015,,,,,8.35735,,,,4164.0,1.27281,,
AND,2016,,,,,8.07439,98.7967224121094,69.2650909423828,,4248.0,1.20056,,
AND,2017,,,,,7.62374,,,,4263.0,0.98522,,
AND,2018,,,,,6.79769,97.2568817138672,68.1617736816406,,4325.0,0.73988,,
AND,2019,,,,,,98.263801574707,67.353401184082,,4322.0,,,
AND,2020,,,,,,,,,4246.0,,,
ARB,2000,77.70382,21.8820095062256,8919689.0,90.05767,,,82.6560821533203,75.5474166870117,36143540.0,8.90255,88.6682662963867,76.68457
ARB,2001,78.98565,20.748420715332,8529021.0,90.08049,,,82.028190612793,76.5634765625,36776400.0,8.27455,89.4653701782227,77.92055
ARB,2002,80.05233,19.8469295501709,8212020.0,93.12643,,,82.1312637329102,77.4195327758789,37517560.0,7.8085,90.6729736328125,78.95745
ARB,2003,80.59203,19.2784194946289,7853625.0,92.4345,,,81.7581481933594,79.8280410766602,37339268.0,7.44271,91.6573104858398,79.40602
ARB,2004,81.11935,18.7690200805664,7694676.0,93.33924,,,80.088249206543,81.66796875,37734444.0,6.99847,92.0426788330078,79.93857
ARB,2005,81.97276,18.0578308105469,7746581.0,95.19962,,,79.8480224609375,82.6951522827148,39707148.0,6.62936,92.5601501464844,80.2983
ARB,2006,82.16889,18.0095100402832,7756658.0,96.13548,,,81.0088729858398,80.9048461914063,40289680.0,6.87265,93.5451278686523,80.5827
ARB,2007,83.035,16.8626003265381,7293994.0,97.6186,,,81.5485076904297,82.708381652832,40682680.0,7.05407,94.0521087646484,81.78496
ARB,2008,84.30093,15.9602499008179,6940468.0,98.1613,,,82.192138671875,84.5746536254883,41293268.0,6.82621,94.9577331542969,82.67346
ARB,2009,84.33249,15.7537498474121,6800937.0,97.39306,,,83.8090209960938,82.8910980224609,41136452.0,7.02708,95.2888107299805,82.90693
ARB,2010,85.4331,14.6645698547363,6389970.0,97.87708,,,84.0316772460938,84.3658294677734,41836868.0,6.70211,96.0129089355469,84.13909
ARB,2011,85.09152,15.0109100341797,6612852.0,98.60017,,,84.0556106567383,85.1756896972656,42111396.0,6.45905,95.5911636352539,83.87165
ARB,2012,85.20714,14.8919095993042,6635164.0,98.78386,,,79.672607421875,87.0352630615234,43447616.0,6.14816,97.5134735107422,84.52109
ARB,2013,84.21832,15.7356395721436,7112736.0,97.62239,,,78.2795867919922,85.0606079101563,43561852.0,6.37168,96.3726806640625,83.3921
ARB,2014,84.2543,15.9679203033447,7478493.0,98.42353,,,78.0544891357422,85.9952697753906,44953900.0,6.30684,95.9845962524414,83.23739
ARB,2015,84.03523,15.7450199127197,7509429.0,97.8552,,,79.7928771972656,84.9028396606445,45545024.0,5.94278,95.4942626953125,83.24524
ARB,2016,84.53258,15.5550603866577,7567118.0,97.05477,,,79.5827789306641,84.3492431640625,46378904.0,6.17746,95.3370208740234,83.5107
ARB,2017,85.14375,14.9659996032715,7438706.0,97.34269,,,82.2491226196289,84.497802734375,47415468.0,5.93083,95.3955764770508,83.76548
ARB,2018,85.38422,14.0360803604126,7131083.0,96.21463,,,82.5959396362305,85.4099578857422,48693064.0,5.75338,95.8423385620117,84.05164
ARB,2019,,14.0177803039551,7309432.0,,,,82.8849487304688,86.5262298583984,50097480.0,,96.0752563476563,
ARB,2020,,13.9068698883057,,,,,,87.3329086303711,,,,
ARE,2000,,,,,4.77221,95.1208419799805,93.9492034912109,80.2841415405273,273144.0,3.41066,,
ARE,2001,,,,,4.79361,95.6328964233398,94.0847702026367,76.5774536132813,280248.0,3.0862,,
ARE,2002,,,,,4.3126,,,80.7329864501953,285744.0,2.81476,,
ARE,2003,,,,,4.24286,94.0512619018555,94.0512619018555,,248370.0,2.63075,,
ARE,2004,,,,,4.03532,95.2197494506836,95.2197494506836,,254602.0,2.24154,,
ARE,2005,,,,,3.51893,97.9388732910156,97.9388732910156,,262807.0,1.86373,,
ARE,2006,,,,,3.37641,96.6817169189453,96.6817169189453,,272331.0,1.96085,,
ARE,2007,93.69753,5.52489995956421,15447.0,106.44079,3.2482,,,97.4508895874023,284034.0,1.8797,101.589828491211,86.66614
ARE,2008,,,,,,,,,,,,
ARE,2009,,,,,2.77075,,,,304250.0,2.03681,,
ARE,2010,,,,,2.82099,84.4456634521484,84.4456634521484,,326588.0,1.99946,,
ARE,2011,,,,,3.03891,,,,334956.0,0.0,,
ARE,2012,93.23711,6.01802015304565,21919.0,104.7295,3.08172,91.9590072631836,91.9590072631836,93.9415588378906,364017.0,0.0,99.9434432983398,86.53352
ARE,2013,,6.70878982543945,25610.0,100.75851,3.08829,,,95.6869888305664,376649.0,0.0,98.6668930053711,85.55659
ARE,2014,97.65242,2.34757995605469,9333.0,104.66917,3.27642,,,99.1491470336914,409776.0,0.21697,103.073516845703,90.21069
ARE,2015,99.89207,0.10792999714613,446.0,97.69476,5.51331,,,103.520202636719,460975.0,0.171,111.542762756348,93.73636
ARE,2016,99.40189,0.598110020160675,2574.0,,4.25359,,,,467723.0,,108.672706604004,94.55178
ARE,2017,98.74312,1.25688004493713,5636.0,89.24431,4.48131,,,,486086.0,,108.39705657959,95.02753
ARE,2018,,,,,,,,,,,,
ARE,2019,,0.21781000494957,1054.0,,,,,111.938819885254,553678.0,,114.41236114502,
ARE,2020,,0.236279994249344,947.0,,,,,104.711196899414,462333.0,,115.351676940918,
ARG,2000,99.35688,0.43163999915123,18285.0,106.61295,10.19093,92.9591522216797,90.7863922119141,97.3464736938477,4900956.0,6.14958,115.694129943848,98.92861
ARG,2001,99.43632,0.365260004997253,15555.0,108.5604,10.37059,92.108757019043,89.8346481323242,96.821662902832,4950674.0,6.35474,116.25016784668,99.0026
ARG,2002,99.45558,0.328449994325638,14023.0,109.48463,10.82,84.2322235107422,80.782096862793,100.515830993652,4986758.0,6.05751,116.798431396484,98.95948
ARG,2003,99.42561,0.337709993124008,14410.0,108.07632,11.15322,96.3128890991211,95.0882720947266,98.1679382324219,4885664.0,6.34149,114.494667053223,98.87379
ARG,2004,99.13676,0.639660000801086,27193.0,107.52777,11.52822,89.6829605102539,86.8068389892578,96.579948425293,4923075.0,6.44612,115.806053161621,98.57855
ARG,2005,99.34854,0.441430002450943,18656.0,106.66205,11.49189,95.9879302978516,94.499137878418,94.6418304443359,4872889.0,6.38968,115.29914855957,98.81425
ARG,2006,99.52115,0.266629993915558,11212.0,107.82853,11.88405,96.3018188476563,94.8391723632813,97.1024780273438,4928319.0,6.53683,117.203300476074,98.85437
ARG,2007,99.65259,0.12831999361515,5382.0,106.12361,12.19147,98.1681365966797,97.4050903320313,99.8678207397461,4951505.0,6.10586,118.051109313965,99.13952
ARG,2008,99.52275,0.182769998908043,7668.0,104.66588,12.25832,95.3454208374023,93.770378112793,103.14217376709,4975520.0,5.73703,118.593460083008,99.13278
ARG,2009,99.51247,0.207190006971359,8719.0,106.10463,12.17224,96.5689086914063,95.2844467163086,103.303871154785,4961821.0,5.13591,117.905982971191,99.09709
ARG,2010,99.13102,0.603730022907257,25533.0,105.48901,11.71784,94.8981628417969,93.1264114379883,103.567413330078,4947105.0,4.6522,116.975761413574,98.7319
ARG,2011,99.21521,0.565900027751923,24042.0,106.1216,10.91888,97.3665618896484,96.2777862548828,103.887710571289,4911776.0,4.17129,115.614730834961,98.91685
ARG,2012,99.26778,0.57175999879837,24382.0,103.25164,10.1458,95.9745483398438,94.5679321289063,103.352249145508,4871157.0,3.70622,114.227172851563,99.05122
ARG,2013,99.44548,0.408089995384216,17457.0,101.72732,9.08002,97.1126403808594,95.9931106567383,101.645011901855,4791544.0,2.85032,112.011947631836,99.11341
ARG,2014,99.7727,0.0980399996042252,4205.0,102.41138,8.44527,96.3750915527344,95.2898330688477,103.106437683105,4780105.0,2.11698,111.459671020508,99.44461
ARG,2015,99.83682,0.0562999993562698,2420.0,105.5189,8.02634,98.2601165771484,97.4760131835938,102.973739624023,4784446.0,1.97776,111.303413391113,99.49576
ARG,2016,99.4496,0.452389985322952,19510.0,106.43014,7.31761,95.4963684082031,94.0043792724609,103.893569946289,4775782.0,2.24059,110.739181518555,99.10172
ARG,2017,99.48052,0.432689994573593,18743.0,106.2035,6.43589,95.5091934204102,94.2074890136719,99.962760925293,4753843.0,3.30591,109.74146270752,99.184
ARG,2018,,0.403450012207031,17573.0,,,95.0482788085938,93.8656997680664,98.7062530517578,4776452.0,,109.659172058105,
ARG,2019,,0.42247000336647,18518.0,,,,,98.5472412109375,4800419.0,,109.516296386719,
ARG,2020,,,,,,,,,,,,
ARM,2000,,,,96.44397,,,,,180306.0,,98.6637268066406,
ARM,2001,,,,,,,,,176302.0,0.11741,102.13005065918,
ARM,2002,87.1312,12.868800163269,20971.0,102.3688,2.9558,,95.7612380981445,93.7057571411133,155423.0,0.11774,95.3749389648438,84.48945
ARM,2003,85.53043,14.4695701599121,22092.0,92.76457,2.73394,,96.2942199707031,89.271110534668,143822.0,0.09873,94.1989364624023,82.67607
ARM,2004,,,,92.64799,,,98.6811599731445,100.047470092773,134664.0,0.12475,94.9213714599609,
ARM,2005,88.61333,11.3866701126099,14931.0,101.41063,2.85899,,98.5076904296875,92.6915817260742,125149.0,0.15581,95.4410629272461,81.05196
ARM,2006,92.21765,7.78235006332397,9441.0,105.7554,2.06828,,97.7054977416992,93.8112106323242,121502.0,0.18683,100.155799865723,83.44942
ARM,2007,97.07957,2.92042994499207,3288.0,,1.5414,,,102.069709777832,127546.0,0.17249,113.287620544434,87.87505
ARM,2008,,,,98.64369,,,,105.792892456055,121841.0,0.10259,114.518676757813,
ARM,2009,,,,99.44195,,,96.9847412109375,,114528.0,0.2244,110.846778869629,
ARM,2010,,,,104.83095,,,95.983772277832,94.495231628418,101819.0,0.15714,99.0649871826172,
ARM,2011,95.15386,4.84613990783691,6728.0,103.29394,3.37342,,94.2389831542969,93.808967590332,136716.0,0.12435,98.4758605957031,95.15386
ARM,2012,96.41176,3.58823990821838,5023.0,99.82002,2.5334,,,93.851692199707,138470.0,0.1661,98.9177398681641,96.41176
ARM,2013,96.5881,3.41190004348755,4874.0,95.9695,3.50119,,90.2064971923828,,140638.0,,98.449462890625,95.00256
ARM,2014,94.12688,5.87311983108521,8641.0,95.8637,3.19892,,99.282341003418,96.652229309082,142517.0,0.20419,96.8659896850586,93.76733
ARM,2015,93.03258,5.11267995834351,7779.0,96.09745,2.42963,,94.708366394043,94.5906372070313,144549.0,0.36804,95.0036468505859,92.69541
ARM,2016,92.49744,6.02191019058228,9460.0,97.83123,2.41041,,93.5835418701172,90.7516098022461,148481.0,0.7011,94.5178985595703,92.23963
ARM,2017,92.31421,6.16014003753662,9961.0,96.17768,2.27168,,94.4365692138672,91.9877090454102,152134.0,0.25767,94.0835189819336,91.94625
ARM,2018,90.843,6.90522003173828,11426.0,91.89196,2.14907,,95.9681777954102,89.8789596557617,153415.0,0.27312,92.7152481079102,90.72273
ARM,2019,,8.87942028045654,14928.0,,,,99.3532104492188,93.1385192871094,154409.0,,91.8450622558594,
ARM,2020,,10.4773101806641,17789.0,,,,,93.1652908325195,154905.0,,91.2354431152344,
ASM,2000,,,,,,,,,,,,
ASM,2001,,,,,,,,,,,,
ASM,2002,,,,,,,,,,,,
ASM,2003,,,,,,,,,,,,
ASM,2004,,,,,,,,,,,,
ASM,2005,,,,,,,,,,,,
ASM,2006,,,,,,,,,,,,
ASM,2007,,,,,,,,,,,,
ASM,2008,,,,,,,,,,,,
ASM,2009,,,,,,,,,,,,
ASM,2010,,,,,,,,,,,,
ASM,2011,,,,,,,,,,,,
ASM,2012,,,,,,,,,,,,
ASM,2013,,,,,,,,,,,,
ASM,2014,,,,,,,,,,,,
ASM,2015,,,,,,,,,,,,
ASM,2016,,,,,,,,,,,,
ASM,2017,,,,,,,,,,,,
ASM,2018,,,,,,,,,,,,
ASM,2019,,,,,,,,,,,,
ASM,2020,,,,,,,,,,,,
ATG,2000,,,,105.81474,,,,,13025.0,,127.596000671387,
ATG,2001,,,,,,,,,,,,
ATG,2002,,,,,,,,,,,,
ATG,2003,,,,,,,,,,,,
ATG,2004,,,,,,,,,,,,
ATG,2005,,,,,,,,,,,,
ATG,2006,,,,,,,,,,,,
ATG,2007,97.35554,0.904429972171783,91.0,115.14936,9.65511,93.5380020141602,91.3220672607422,,11569.0,2.06587,114.578590393066,97.35554
ATG,2008,97.58825,0.650749981403351,66.0,111.16679,9.80799,,,110.554801940918,11562.0,5.61322,114.203872680664,96.64587
ATG,2009,,1.9380099773407,196.0,102.1045,9.5956,,,101.263298034668,11276.0,6.0039,111.489028930664,95.5628
ATG,2010,96.3281,3.67190003395081,368.0,106.80977,12.67105,,,106.60994720459,11254.0,7.01084,112.292961120605,95.1015
ATG,2011,95.97518,1.72686994075775,170.0,106.38298,10.57577,,,103.676948547363,10855.0,4.81806,110.573486328125,95.53796
ATG,2012,94.87391,4.45431995391846,431.0,98.49284,12.01569,,,,10453.0,4.01799,108.030181884766,94.10914
ATG,2013,,9.08522987365723,,,,,,108.108108520508,,,,
ATG,2014,93.73436,5.56714010238647,534.0,115.31136,9.30004,89.8209609985352,,111.150321960449,10172.0,2.47739,106.04670715332,91.88907
ATG,2015,97.63492,1.21899998188019,117.0,114.36865,4.38623,,,92.5554809570313,10077.0,3.07631,104.990623474121,94.16545
ATG,2016,,1.36658000946045,,,,,,93.5878982543945,,,,
ATG,2017,97.55055,2.44945001602173,235.0,95.97701,4.13231,,,98.1857833862305,9946.0,1.78966,103.668960571289,94.19429
ATG,2018,99.3101,0.689899981021881,66.0,98.51904,3.57602,,,96.1988296508789,10123.0,1.37311,105.021270751953,95.69547
ATG,2019,,1.72714996337891,,,,,,,,,,
ATG,2020,,,,,,,,,,,,
AUS,2000,94.48531,5.51468992233276,104354.0,,6.05467,,,,1905951.0,,100.72193145752,94.398
AUS,2001,93.95538,1.69660997390747,32273.0,,6.10715,,,,1914395.0,,100.639778137207,93.85651
AUS,2002,94.02894,1.64873003959656,31396.0,,6.3275,,,,1933765.0,,101.548782348633,93.85948
AUS,2003,95.01722,2.51609992980957,47806.0,,6.42333,,,,1931817.0,,101.674308776855,94.8527
AUS,2004,95.375,2.11304998397827,39973.0,,6.60769,,,,1934549.0,,102.264129638672,95.2255
AUS,2005,95.675,1.35144996643066,25452.0,,6.61007,,,,1934941.0,,102.739318847656,95.50656
AUS,2006,95.78078,1.15175998210907,21617.0,,6.73426,,,,1938861.0,,103.304046630859,95.63832
AUS,2007,96.55403,0.990220010280609,18579.0,,6.77583,,,,1973456.0,,105.183052062988,96.41764
AUS,2008,96.67832,0.900039970874786,16931.0,,6.54392,,,,1977837.0,,105.141120910645,96.53968
AUS,2009,96.81221,0.68775999546051,13008.0,,6.60351,,,,1991715.0,,105.302131652832,96.68084
AUS,2010,97.10396,0.506649971008301,9666.0,,7.19905,,,,2015017.0,,105.619430541992,96.98847
AUS,2011,97.67766,2.32234001159668,44871.0,,7.26147,,,,2042081.0,,105.689682006836,97.57037
AUS,2012,97.98651,2.01348996162415,39575.0,,7.17933,,,,2083119.0,,105.984451293945,97.88079
AUS,2013,97.48417,0.0603800006210804,1212.0,,6.98933,,,,2127730.0,,105.993850708008,97.38938
AUS,2014,97.13516,0.0847299993038177,1742.0,,6.94212,,,,2168531.0,,105.457092285156,97.04009
AUS,2015,97.10963,0.0883200019598007,1861.0,,3.79315,,,,2140571.0,,101.599906921387,96.9821
AUS,2016,96.7724,0.0441300012171268,955.0,,3.75765,,,,2179689.0,,100.744407653809,96.65012
AUS,2017,96.4991,0.318250000476837,7031.0,,3.78892,,,,2216779.0,,100.338981628418,96.38096
AUS,2018,,0.428380012512207,9614.0,,,,,,2247875.0,,100.160591125488,
AUS,2019,,0.684650003910065,15542.0,,,,,,2263884.0,,99.7271499633789,
AUS,2020,,,,,,,,,,,,
AUT,2000,91.24983,0.270539999008179,1024.0,,11.98246,,,,392407.0,,103.672317504883,91.24983
AUT,2001,90.30978,1.27077996730804,4843.0,,12.25343,,,,392339.0,,102.947471618652,90.30978
AUT,2002,88.3725,3.39972996711731,12977.0,99.97121,12.72058,,,100.222198486328,386484.0,1.22049,101.251480102539,88.37171
AUT,2003,87.47428,3.8406400680542,14524.0,,12.93141,,97.7629318237305,,379920.0,,100.463821411133,87.47243
AUT,2004,87.70214,3.4510600566864,12779.0,101.41202,12.92782,,,98.7443008422852,372963.0,1.24463,100.721321105957,87.70025
AUT,2005,87.84051,2.80774998664856,10103.0,,12.88676,,,,362822.0,,100.832618713379,87.83857
AUT,2006,88.24742,2.67838001251221,9370.0,,13.10946,,,,355293.0,,101.559288024902,88.24542
AUT,2007,88.19702,2.59764003753662,8872.0,,13.27606,,,,347249.0,,101.671249389648,88.16804
AUT,2008,87.79193,2.88672995567322,9671.0,,12.85235,,,,337448.0,,100.725936889648,87.76118
AUT,2009,87.46642,2.54491996765137,8421.0,,12.71425,,,,331565.0,,100.202476501465,87.44103
AUT,2010,87.39116,2.32456994056702,7641.0,,12.43205,,99.4116592407227,,328015.0,,99.7897796630859,87.36683
AUT,2011,87.19339,2.85753011703491,9350.0,97.79686,12.60116,,99.73828125,96.7720184326172,326351.0,2.46069,99.7387008666992,87.15916
AUT,2012,88.42921,1.66857004165649,5423.0,99.28816,12.12063,,99.6108016967773,96.693717956543,326955.0,2.4563,100.599060058594,88.39229
AUT,2013,88.4241,1.0262199640274,3318.0,98.42649,12.66218,,99.4961700439453,97.6060104370117,327187.0,2.57498,101.210121154785,88.38265
AUT,2014,88.73989,0.652790009975433,2102.0,97.77493,12.70402,,99.4277496337891,98.6918487548828,327246.84375,2.66022,101.628189086914,88.70387
AUT,2015,88.62591,0.470450013875961,1512.0,98.79947,13.13218,,99.5509185791016,100.37378692627,327816.84375,2.74966,101.997482299805,88.59448
AUT,2016,88.8771,0.206060007214546,663.0,99.04046,13.11577,,,99.6567230224609,329031.5,2.84471,102.264358520508,88.84197
AUT,2017,88.64471,0.045719999819994,149.0,101.00607,13.46627,,99.6081390380859,99.4531784057617,334933.15625,2.91775,103.113151550293,88.61718
AUT,2018,,0.043699998408556,143.0,,,,99.7737884521484,99.8130035400391,339021.84375,,103.316848754883,
AUT,2019,,0.0562300011515617,187.0,,,,,99.4085006713867,342064.0,,103.104927062988,
AUT,2020,,,,,,,,,,,,
AZE,2000,88.23962,8.49330997467041,61173.0,94.85181,9.22549,,95.9823303222656,89.5135116577148,700136.0,0.44934,97.2074890136719,88.23962
AZE,2001,85.4634,11.2771902084351,79138.0,98.12778,12.46872,,96.7378692626953,95.1685791015625,693760.0,0.39668,98.8610000610352,85.38303
AZE,2002,84.91034,11.7476396560669,79899.0,95.62404,12.56148,,96.5230178833008,97.5860137939453,668902.0,0.29391,98.3494262695313,84.82565
AZE,2003,83.3463,13.4315204620361,88738.0,92.67546,12.37611,,97.7129974365234,92.6961517333984,635652.0,0.33572,96.2132415771484,83.28454
AZE,2004,84.28326,12.5180501937866,78125.0,99.17438,12.27185,,97.8585205078125,95.5954284667969,607007.0,0.26557,97.2613296508789,84.21228
AZE,2005,83.95354,13.0197200775146,77428.0,89.89657,11.06607,,96.9084396362305,93.4306182861328,568097.0,0.29044,95.526969909668,83.86862
AZE,2006,83.77201,12.8424100875854,73286.0,90.75886,10.48836,,98.6762619018555,91.6054306030273,537653.0,0.28513,94.2166595458984,83.15377
AZE,2007,83.45841,13.1863203048706,71283.0,90.40295,10.70587,,99.265007019043,98.13037109375,512317.0,0.28342,94.7712020874023,83.3748
AZE,2008,83.98751,13.3261003494263,70361.0,95.03796,9.30064,,98.4216537475586,90.7368316650391,496697.0,0.29696,94.0724716186523,83.88997
AZE,2009,85.5189,11.9742803573608,61748.0,94.43457,8.71957,,96.3609390258789,91.7717208862305,490242.0,0.27252,95.0685729980469,85.17391
AZE,2010,84.72605,12.474419593811,64067.0,89.50567,8.17047,,97.2073593139648,89.5144500732422,481551.0,0.26539,93.7622985839844,84.44645
AZE,2011,87.26808,9.89820003509521,49999.0,98.93805,7.51471,,98.1864318847656,92.8068313598633,482773.0,0.28005,95.5736312866211,86.61261
AZE,2012,89.29003,7.6755199432373,38511.0,103.76505,7.08535,,98.8123168945313,91.9911880493164,491479.0,0.24213,97.9553070068359,89.10507
AZE,2013,93.67068,1.72343003749847,8544.0,112.09085,6.88146,,97.2626190185547,88.0894088745117,498237.0,0.2268,100.500450134277,93.50729
AZE,2014,94.8121,0.745260000228882,3638.0,110.41094,6.96358,,97.6206436157227,98.1257095336914,517708.0,0.15665,106.05989074707,94.6666
AZE,2015,94.26275,1.15666997432709,5980.0,101.24678,6.82086,,98.8520431518555,103.280212402344,551118.0,0.14316,106.601486206055,94.14265
AZE,2016,94.96529,0.794629991054535,4338.0,104.30567,7.39406,,94.5974807739258,111.301910400391,580980.0,0.13494,106.431739807129,94.92858
AZE,2017,97.93103,2.06896996498108,12166.0,101.68906,8.862,,94.4138717651367,107.172172546387,607391.0,0.06898,103.294097900391,93.7475
AZE,2018,92.61575,3.89419007301331,24803.0,94.85142,7.0561,,95.7502593994141,100.219947814941,635153.0,0.12816,99.7220993041992,92.42467
AZE,2019,,8.45024967193604,55687.0,,,,95.3331909179688,100.383338928223,645392.0,,97.9353485107422,
AZE,2020,,10.4628601074219,71122.0,,,,,99.5177993774414,651258.0,,95.8074722290039,
BDI,2000,41.44158,58.5584182739258,711510.0,64.37647,24.40248,58.8123817443848,53.817741394043,24.3505001068115,704785.0,25.22698,58.004940032959,41.29739
BDI,2001,50.27606,49.7239418029785,613304.0,70.59347,14.89918,64.7607879638672,57.7912292480469,24.7870407104492,750699.0,24.51635,60.8633117675781,50.13475
BDI,2002,49.53727,50.4627304077148,628206.0,75.91968,20.23897,68.3241424560547,64.6177520751953,25.1833992004395,817171.0,26.33476,65.6419677734375,49.38625
BDI,2003,52.98084,47.0191612243652,591170.0,79.84533,21.91999,64.2331237792969,57.8551483154297,29.5831394195557,894859.0,26.48764,71.1733016967773,52.81008
BDI,2004,54.62652,45.3734817504883,576181.0,87.20141,24.92101,68.5536422729492,62.7538414001465,31.7919998168945,968488.0,29.07491,76.2671203613281,54.41122
BDI,2005,57.85952,42.1404800415039,539608.0,85.15803,24.63295,,,33.9464302062988,1036859.0,30.40693,80.9731063842773,57.65405
BDI,2006,74.51539,25.4846096038818,328138.0,167.23137,23.01453,68.9918975830078,64.5382766723633,,1324937.0,28.83548,102.900299072266,74.35688
BDI,2007,81.83971,18.1602897644043,234798.0,144.21236,22.91266,64.6818618774414,59.5893516540527,38.660961151123,1490844.0,31.95767,115.308288574219,81.83963
BDI,2008,92.44863,7.55137014389038,98466.0,127.05873,18.64157,72.5826110839844,69.1104507446289,41.6534881591797,1603116.0,33.75358,122.943153381348,92.38812
BDI,2009,90.75957,9.24042987823486,122209.0,128.09547,27.88151,62.3465690612793,56.1779403686523,48.359058380127,1739450.0,32.31314,131.522735595703,90.49009
BDI,2010,95.49752,4.43559980392456,59818.0,133.86265,28.20952,58.9939308166504,50.7216682434082,51.5484199523926,1849861.0,33.69318,137.170104980469,95.37413
BDI,2011,,,,135.33166,,53.5934600830078,43.802059173584,56.3757705688477,1946371.0,36.22002,140.828903198242,
BDI,2012,,,,131.59947,,59.3095588684082,49.038158416748,62.9979209899902,1980846.0,33.06936,139.170425415039,
BDI,2013,,,,129.86263,,64.3993606567383,52.5704307556152,70.719841003418,2009800.0,28.98482,136.63232421875,
